Id-Table,ID,Name,Variable,Method,Class,Package,File Path,File Name,System,Version,Release
11,CS11,UnusedDeclaration,,getLongProperty,RocksDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.18.3,2/28/2019
12,CS12,UnusedDeclaration,,beginTransaction_withOld,TransactionDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/TransactionDB.java,TransactionDB.java,rocksdb,rocksdb-5.18.3,2/28/2019
13,CS13,UnusedDeclaration,,getFromBatchAndDB,WriteBatchWithIndex,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/WriteBatchWithIndex.java,WriteBatchWithIndex.java,rocksdb,rocksdb-5.18.3,2/28/2019
14,CS14,UnusedDeclaration,,newWriteBatch,WriteBatch,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/WriteBatch.java,WriteBatch.java,rocksdb,rocksdb-5.18.3,2/28/2019
15,CS15,UnusedDeclaration,,newSstFileWriter,SstFileWriter,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/SstFileWriter.java,SstFileWriter.java,rocksdb,rocksdb-5.18.3,2/28/2019
16,CS16,UnusedDeclaration,,getProperty0,RocksDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.18.3,2/28/2019
17,CS17,UnusedDeclaration,,getForUpdate,Transaction,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Transaction.java,Transaction.java,rocksdb,rocksdb-5.18.3,2/28/2019
18,CS18,UnusedDeclaration,,compactRange0,RocksDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.18.3,2/28/2019
19,CS19,UnusedDeclaration,,keyMayExist,RocksDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.18.3,2/28/2019
20,CS20,UnusedDeclaration,,openROnly,RocksDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.18.3,2/28/2019
21,CS21,UnusedDeclaration,,compactRange,RocksDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.18.3,2/28/2019
22,CS22,UnusedDeclaration,,beginTransaction,TransactionDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/TransactionDB.java,TransactionDB.java,rocksdb,rocksdb-5.18.3,2/28/2019
23,CS23,UnusedDeclaration,,mergeUntracked,Transaction,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Transaction.java,Transaction.java,rocksdb,rocksdb-5.18.3,2/28/2019
24,CS24,UnusedDeclaration,,deleteUntracked,Transaction,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Transaction.java,Transaction.java,rocksdb,rocksdb-5.18.3,2/28/2019
25,CS25,UnusedDeclaration,,singleDelete,WriteBatchWithIndex,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/WriteBatchWithIndex.java,WriteBatchWithIndex.java,rocksdb,rocksdb-5.18.3,2/28/2019
26,CS26,UnusedDeclaration,,setComparatorHandle,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,Options.java,rocksdb,rocksdb-5.18.3,2/28/2019
27,CS27,UnusedDeclaration,,setSnapshotOnNextOperation,Transaction,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Transaction.java,Transaction.java,rocksdb,rocksdb-5.18.3,2/28/2019
28,CS28,UnusedDeclaration,,multiGet,Transaction,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Transaction.java,Transaction.java,rocksdb,rocksdb-5.18.3,2/28/2019
29,CS29,UnusedDeclaration,,multiGetForUpdate,Transaction,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Transaction.java,Transaction.java,rocksdb,rocksdb-5.18.3,2/28/2019
30,CS30,UnusedDeclaration,,getIterator,Transaction,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Transaction.java,Transaction.java,rocksdb,rocksdb-5.18.3,2/28/2019
31,CS31,NotUsingRelativePath,rocksdbjni,loadLibrary,RocksDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.18.3,2/28/2019
32,CS32,HardCodingLibraries,sharedLibraryName,loadLibrary,NativeLibraryLoader,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/NativeLibraryLoader.java,NativeLibraryLoader.java,rocksdb,rocksdb-5.18.3,2/28/2019
33,CS33,HardCodingLibraries,jniLibraryName,loadLibrary,NativeLibraryLoader,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/NativeLibraryLoader.java,NativeLibraryLoader.java,rocksdb,rocksdb-5.18.3,2/28/2019
34,CS34,UnusedParameters,args,main,OptimisticTransactionSample,,rocksdb-5.18.3/java/samples/src/main/java/OptimisticTransactionSample.java,OptimisticTransactionSample.java,rocksdb,rocksdb-5.18.3,2/28/2019
35,CS35,UnusedParameters,columnFamilyId,deleteRange,WriteBatchGetter,org.rocksdb.util,rocksdb-5.18.3/java/src/test/java/org/rocksdb/util/WriteBatchGetter.java,WriteBatchGetter.java,rocksdb,rocksdb-5.18.3,2/28/2019
36,CS36,UnusedParameters,reserved,WinOnThreadExit,,rocksdb,rocksdb-5.18.3/util/thread_local.cc,thread_local.cc,rocksdb,rocksdb-5.18.3,2/28/2019
37,CS37,UnusedParameters,histData,histogramCallback,StatsCallbackMock,org.rocksdb,rocksdb-5.18.3/java/src/test/java/org/rocksdb/StatsCallbackMock.java,StatsCallbackMock.java,rocksdb,rocksdb-5.18.3,2/28/2019
38,CS38,UnusedParameters,handle,getWriteBatch,WriteBatch,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/WriteBatch.java,WriteBatch.java,rocksdb,rocksdb-5.18.3,2/28/2019
39,CS39,UnusedParameters,range,getKey,DbBenchmark,org.rocksdb.benchmark,rocksdb-5.18.3/java/benchmark/src/main/java/org/rocksdb/benchmark/DbBenchmark.java,DbBenchmark.java,rocksdb,rocksdb-5.18.3,2/28/2019
40,CS40,UnusedParameters,bucket_ids[],HashCuckooRep::QuickInsert,,rocksdb,rocksdb-5.18.3/memtable/hash_cuckoo_rep.cc,hash_cuckoo_rep.cc,rocksdb,rocksdb-5.18.3,2/28/2019
41,CS41,UnusedParameters,value_changed,Filter,DummyCompactionFilter,,rocksdb-5.18.3/examples/options_file_example.cc,options_file_example.cc,rocksdb,rocksdb-5.18.3,2/28/2019
42,CS42,UnusedParameters,values[],rocksdb_set_options,,,rocksdb-5.18.3/db/c.cc,c.cc,rocksdb,rocksdb-5.18.3,2/28/2019
43,CS43,UnusedParameters,options,HdfsEnv::NewSequentialFile,,rocksdb,rocksdb-5.18.3/env/env_hdfs.cc,env_hdfs.cc,rocksdb,rocksdb-5.18.3,2/28/2019
44,CS44,UnusedParameters,start,findShortestSeparator,AbstractComparator<T extends AbstractSlice<?>>,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/AbstractComparator.java,AbstractComparator.java,rocksdb,rocksdb-5.18.3,2/28/2019
45,CS45,UnusedParameters,new_value,Filter,DummyCompactionFilter,,rocksdb-5.18.3/examples/options_file_example.cc,options_file_example.cc,rocksdb,rocksdb-5.18.3,2/28/2019
46,CS46,UnusedParameters,state_counts[],UpdateStatusCounts,,rocksdb,rocksdb-5.18.3/util/thread_list_test.cc,thread_list_test.cc,rocksdb,rocksdb-5.18.3,2/28/2019
47,CS47,UnusedParameters,options,HdfsEnv::NewRandomAccessFile,,rocksdb,rocksdb-5.18.3/env/env_hdfs.cc,env_hdfs.cc,rocksdb,rocksdb-5.18.3,2/28/2019
48,CS48,UnusedParameters,env,TransactionLockMgr::IncrementWaiters,,rocksdb,rocksdb-5.18.3/utilities/transactions/transaction_lock_mgr.cc,transaction_lock_mgr.cc,rocksdb,rocksdb-5.18.3,2/28/2019
49,CS49,UnusedParameters,options,EnvLibrados::NewSequentialFile,,rocksdb,rocksdb-5.18.3/utilities/env_librados.cc,env_librados.cc,rocksdb,rocksdb-5.18.3,2/28/2019
50,CS50,UnusedParameters,tickerCount,tickerCallback,StatsCallbackMock,org.rocksdb,rocksdb-5.18.3/java/src/test/java/org/rocksdb/StatsCallbackMock.java,StatsCallbackMock.java,rocksdb,rocksdb-5.18.3,2/28/2019
51,CS51,UnusedParameters,align,XXH64_finalize,,rocksdb,rocksdb-5.18.3/util/xxhash.cc,xxhash.cc,rocksdb,rocksdb-5.18.3,2/28/2019
52,CS52,UnusedParameters,limit,findShortestSeparator,NativeComparatorWrapper,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/NativeComparatorWrapper.java,NativeComparatorWrapper.java,rocksdb,rocksdb-5.18.3,2/28/2019
53,CS53,UnusedParameters,columnFamilyId,putBlobIndex,CapturingWriteBatchHandler,org.rocksdb.util,rocksdb-5.18.3/java/src/test/java/org/rocksdb/util/CapturingWriteBatchHandler.java,CapturingWriteBatchHandler.java,rocksdb,rocksdb-5.18.3,2/28/2019
54,CS54,UnusedParameters,beginKey,deleteRange,WriteBatchGetter,org.rocksdb.util,rocksdb-5.18.3/java/src/test/java/org/rocksdb/util/WriteBatchGetter.java,WriteBatchGetter.java,rocksdb,rocksdb-5.18.3,2/28/2019
55,CS55,UnusedParameters,options,HdfsEnv::NewWritableFile,,rocksdb,rocksdb-5.18.3/env/env_hdfs.cc,env_hdfs.cc,rocksdb,rocksdb-5.18.3,2/28/2019
56,CS56,UnusedParameters,xid,markCommit,WriteBatchGetter,org.rocksdb.util,rocksdb-5.18.3/java/src/test/java/org/rocksdb/util/WriteBatchGetter.java,WriteBatchGetter.java,rocksdb,rocksdb-5.18.3,2/28/2019
57,CS57,UnusedParameters,handle,disposeInternal,RocksEnv,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/RocksEnv.java,RocksEnv.java,rocksdb,rocksdb-5.18.3,2/28/2019
58,CS58,UnusedParameters,existing_value,Filter,DummyCompactionFilter,,rocksdb-5.18.3/examples/options_file_example.cc,options_file_example.cc,rocksdb,rocksdb-5.18.3,2/28/2019
59,CS59,UnusedParameters,context,createCompactionFilter,CompactionFilterFactoryTest,org.rocksdb,rocksdb-5.18.3/java/src/test/java/org/rocksdb/CompactionFilterFactoryTest.java,CompactionFilterFactoryTest.java,rocksdb,rocksdb-5.18.3,2/28/2019
60,CS60,UnusedParameters,existing_value,Filter,MyFilter,,rocksdb-5.18.3/examples/compaction_filter_example.cc,compaction_filter_example.cc,rocksdb,rocksdb-5.18.3,2/28/2019
61,CS61,UnusedParameters,nativeParameterHandles,initializeNative,NativeComparatorWrapperTest,org.rocksdb,rocksdb-5.18.3/java/src/test/java/org/rocksdb/NativeComparatorWrapperTest.java,NativeComparatorWrapperTest.java,rocksdb,rocksdb-5.18.3,2/28/2019
62,CS62,UnusedParameters,xid,markEndPrepare,CapturingWriteBatchHandler,org.rocksdb.util,rocksdb-5.18.3/java/src/test/java/org/rocksdb/util/CapturingWriteBatchHandler.java,CapturingWriteBatchHandler.java,rocksdb,rocksdb-5.18.3,2/28/2019
63,CS63,UnusedParameters,xid,markRollback,WriteBatchGetter,org.rocksdb.util,rocksdb-5.18.3/java/src/test/java/org/rocksdb/util/WriteBatchGetter.java,WriteBatchGetter.java,rocksdb,rocksdb-5.18.3,2/28/2019
64,CS64,UnusedParameters,nativeParameterHandles,initializeNative,AbstractTransactionNotifier,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/AbstractTransactionNotifier.java,AbstractTransactionNotifier.java,rocksdb,rocksdb-5.18.3,2/28/2019
65,CS65,UnusedParameters,key,findShortSuccessor,AbstractComparator<T extends AbstractSlice<?>>,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/AbstractComparator.java,AbstractComparator.java,rocksdb,rocksdb-5.18.3,2/28/2019
66,CS66,UnusedParameters,tickerType,tickerCallback,StatsCallbackMock,org.rocksdb,rocksdb-5.18.3/java/src/test/java/org/rocksdb/StatsCallbackMock.java,StatsCallbackMock.java,rocksdb,rocksdb-5.18.3,2/28/2019
67,CS67,UnusedParameters,blob,logData,WriteBatchGetter,org.rocksdb.util,rocksdb-5.18.3/java/src/test/java/org/rocksdb/util/WriteBatchGetter.java,WriteBatchGetter.java,rocksdb,rocksdb-5.18.3,2/28/2019
68,CS68,UnusedParameters,id,getKey,DbBenchmark,org.rocksdb.benchmark,rocksdb-5.18.3/java/benchmark/src/main/java/org/rocksdb/benchmark/DbBenchmark.java,DbBenchmark.java,rocksdb,rocksdb-5.18.3,2/28/2019
69,CS69,UnusedParameters,xid,markCommit,CapturingWriteBatchHandler,org.rocksdb.util,rocksdb-5.18.3/java/src/test/java/org/rocksdb/util/CapturingWriteBatchHandler.java,CapturingWriteBatchHandler.java,rocksdb,rocksdb-5.18.3,2/28/2019
70,CS70,UnusedParameters,endKey,deleteRange,WriteBatchGetter,org.rocksdb.util,rocksdb-5.18.3/java/src/test/java/org/rocksdb/util/WriteBatchGetter.java,WriteBatchGetter.java,rocksdb,rocksdb-5.18.3,2/28/2019
71,CS71,UnusedParameters,len,crc32c_ppc,,,rocksdb-5.18.3/util/crc32c_ppc.c,crc32c_ppc.c,rocksdb,rocksdb-5.18.3,2/28/2019
72,CS72,UnusedParameters,endian,XXH64_finalize,,rocksdb,rocksdb-5.18.3/util/xxhash.cc,xxhash.cc,rocksdb,rocksdb-5.18.3,2/28/2019
73,CS73,UnusedParameters,s2,compare,NativeComparatorWrapper,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/NativeComparatorWrapper.java,NativeComparatorWrapper.java,rocksdb,rocksdb-5.18.3,2/28/2019
74,CS74,UnusedParameters,s1,compare,NativeComparatorWrapper,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/NativeComparatorWrapper.java,NativeComparatorWrapper.java,rocksdb,rocksdb-5.18.3,2/28/2019
75,CS75,UnusedParameters,expected_keys,RunTest,CompactionIteratorTest,rocksdb,rocksdb-5.18.3/db/compaction_iterator_test.cc,compaction_iterator_test.cc,rocksdb,rocksdb-5.18.3,2/28/2019
76,CS76,UnusedParameters,nativeParameterHandles,initializeNative,WriteBatch,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/WriteBatch.java,WriteBatch.java,rocksdb,rocksdb-5.18.3,2/28/2019
77,CS77,UnusedParameters,emptyBatch,markNoop,CapturingWriteBatchHandler,org.rocksdb.util,rocksdb-5.18.3/java/src/test/java/org/rocksdb/util/CapturingWriteBatchHandler.java,CapturingWriteBatchHandler.java,rocksdb,rocksdb-5.18.3,2/28/2019
78,CS78,UnusedParameters,description,testFinished,RocksJunitRunner,org.rocksdb.test,rocksdb-5.18.3/java/src/test/java/org/rocksdb/test/RocksJunitRunner.java,RocksJunitRunner.java,rocksdb,rocksdb-5.18.3,2/28/2019
79,CS79,UnusedParameters,xid,markEndPrepare,WriteBatchGetter,org.rocksdb.util,rocksdb-5.18.3/java/src/test/java/org/rocksdb/util/WriteBatchGetter.java,WriteBatchGetter.java,rocksdb,rocksdb-5.18.3,2/28/2019
80,CS80,UnusedParameters,s,InitString,,,rocksdb-5.18.3/utilities/document/json_document.cc,json_document.cc,rocksdb,rocksdb-5.18.3,2/28/2019
81,CS81,UnusedParameters,options,EnvLibrados::NewRandomAccessFile,,rocksdb,rocksdb-5.18.3/utilities/env_librados.cc,env_librados.cc,rocksdb,rocksdb-5.18.3,2/28/2019
82,CS82,UnusedParameters,key,findShortSuccessor,NativeComparatorWrapper,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/NativeComparatorWrapper.java,NativeComparatorWrapper.java,rocksdb,rocksdb-5.18.3,2/28/2019
83,CS83,UnusedParameters,options,EnvLibrados::NewWritableFile,,rocksdb,rocksdb-5.18.3/utilities/env_librados.cc,env_librados.cc,rocksdb,rocksdb-5.18.3,2/28/2019
84,CS84,UnusedParameters,limit,findShortestSeparator,AbstractComparator<T extends AbstractSlice<?>>,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/AbstractComparator.java,AbstractComparator.java,rocksdb,rocksdb-5.18.3,2/28/2019
85,CS85,UnusedParameters,value,WriteBatchInternal::Put,,rocksdb,rocksdb-5.18.3/db/write_batch.cc,write_batch.cc,rocksdb,rocksdb-5.18.3,2/28/2019
86,CS86,UnusedParameters,scratch,WinMmapReadableFile::Read,,rocksdb,rocksdb-5.18.3/port/win/io_win.cc,io_win.cc,rocksdb,rocksdb-5.18.3,2/28/2019
87,CS87,UnusedParameters,keys[],rocksdb_set_options,,,rocksdb-5.18.3/db/c.cc,c.cc,rocksdb,rocksdb-5.18.3,2/28/2019
88,CS88,UnusedParameters,start,findShortestSeparator,NativeComparatorWrapper,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/NativeComparatorWrapper.java,NativeComparatorWrapper.java,rocksdb,rocksdb-5.18.3,2/28/2019
89,CS89,UnusedParameters,handle,disposeInternal,Snapshot,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Snapshot.java,Snapshot.java,rocksdb,rocksdb-5.18.3,2/28/2019
90,CS90,UnusedParameters,expected_values,RunTest,CompactionIteratorTest,rocksdb,rocksdb-5.18.3/db/compaction_iterator_test.cc,compaction_iterator_test.cc,rocksdb,rocksdb-5.18.3,2/28/2019
91,CS91,UnusedParameters,emptyBatch,markNoop,WriteBatchGetter,org.rocksdb.util,rocksdb-5.18.3/java/src/test/java/org/rocksdb/util/WriteBatchGetter.java,WriteBatchGetter.java,rocksdb,rocksdb-5.18.3,2/28/2019
92,CS92,UnusedParameters,new_value,Filter,MyFilter,,rocksdb-5.18.3/examples/compaction_filter_example.cc,compaction_filter_example.cc,rocksdb,rocksdb-5.18.3,2/28/2019
93,CS93,UnusedParameters,nativeParameterHandles,initializeNative,AbstractCompactionFilterFactory<T extends AbstractCompactionFilter<?>>,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/AbstractCompactionFilterFactory.java,AbstractCompactionFilterFactory.java,rocksdb,rocksdb-5.18.3,2/28/2019
94,CS94,UnusedParameters,args,main,TransactionSample,,rocksdb-5.18.3/java/samples/src/main/java/TransactionSample.java,TransactionSample.java,rocksdb,rocksdb-5.18.3,2/28/2019
95,CS95,UnusedParameters,true_data,GenerateAndAddExternalFile,ExternalSSTFileTest,rocksdb,rocksdb-5.18.3/db/external_sst_file_test.cc,external_sst_file_test.cc,rocksdb,rocksdb-5.18.3,2/28/2019
96,CS96,UnusedParameters,description,testIgnored,RocksJunitRunner,org.rocksdb.test,rocksdb-5.18.3/java/src/test/java/org/rocksdb/test/RocksJunitRunner.java,RocksJunitRunner.java,rocksdb,rocksdb-5.18.3,2/28/2019
97,CS97,UnusedParameters,value,WriteBatchInternal::Merge,,rocksdb,rocksdb-5.18.3/db/write_batch.cc,write_batch.cc,rocksdb,rocksdb-5.18.3,2/28/2019
98,CS98,UnusedParameters,options,EnvLibrados::ReuseWritableFile,,rocksdb,rocksdb-5.18.3/utilities/env_librados.cc,env_librados.cc,rocksdb,rocksdb-5.18.3,2/28/2019
99,CS99,UnusedParameters,xid,markRollback,CapturingWriteBatchHandler,org.rocksdb.util,rocksdb-5.18.3/java/src/test/java/org/rocksdb/util/CapturingWriteBatchHandler.java,CapturingWriteBatchHandler.java,rocksdb,rocksdb-5.18.3,2/28/2019
100,CS100,UnusedParameters,histType,histogramCallback,StatsCallbackMock,org.rocksdb,rocksdb-5.18.3/java/src/test/java/org/rocksdb/StatsCallbackMock.java,StatsCallbackMock.java,rocksdb,rocksdb-5.18.3,2/28/2019
101,CS101,UnusedParameters,description,testRunStarted,RocksJunitRunner,org.rocksdb.test,rocksdb-5.18.3/java/src/test/java/org/rocksdb/test/RocksJunitRunner.java,RocksJunitRunner.java,rocksdb,rocksdb-5.18.3,2/28/2019
102,CS102,NotSecuringLibraries,"path + ""/"" +",loadLibrary,RocksDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.18.3,2/28/2019
103,CS103,NotSecuringLibraries,sharedLibraryName,loadLibrary,NativeLibraryLoader,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/NativeLibraryLoader.java,NativeLibraryLoader.java,rocksdb,rocksdb-5.18.3,2/28/2019
104,CS104,NotSecuringLibraries,jniLibraryName,loadLibrary,NativeLibraryLoader,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/NativeLibraryLoader.java,NativeLibraryLoader.java,rocksdb,rocksdb-5.18.3,2/28/2019
105,CS105,NotSecuringLibraries,rocksdbjni,loadLibrary,RocksDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.18.3,2/28/2019
106,CS106,NotSecuringLibraries,compressionType.getLibraryName(),loadLibrary,RocksDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.18.3,2/28/2019
107,CS107,NotSecuringLibraries,"path + ""/"" + Environment.getSharedLibraryFileName(",loadLibrary,RocksDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.18.3,2/28/2019
108,CS108,NotSecuringLibraries,loadLibraryFromJarToTemp(tmpDir).getAbsolutePath(),loadLibraryFromJar,NativeLibraryLoader,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/NativeLibraryLoader.java,NativeLibraryLoader.java,rocksdb,rocksdb-5.18.3,2/28/2019
109,CS109,NotSecuringLibraries,tmpDir,loadLibraryFromJar,NativeLibraryLoader,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/NativeLibraryLoader.java,NativeLibraryLoader.java,rocksdb,rocksdb-5.18.3,2/28/2019
110,CS110,NotSecuringLibraries,compressionType.getLibraryName(),,DbBenchmark,org.rocksdb.benchmark,rocksdb-5.18.3/java/benchmark/src/main/java/org/rocksdb/benchmark/DbBenchmark.java,DbBenchmark.java,rocksdb,rocksdb-5.18.3,2/28/2019
111,AP111,ExcessiveInterLanguageCommunication,,arenaBlockSize,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
112,AP112,ExcessiveInterLanguageCommunication,,maxLogFileSize,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
113,AP113,ExcessiveInterLanguageCommunication,,setArenaBlockSize,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
114,AP114,ExcessiveInterLanguageCommunication,,setBytesPerSync,EnvOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/EnvOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
115,AP115,ExcessiveInterLanguageCommunication,,setParanoidChecks,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
116,AP116,ExcessiveInterLanguageCommunication,,multiGet,RocksDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/RocksDB.java,,rocksdb,rocksdb-5.18.3,2/28/2019
117,AP117,ExcessiveInterLanguageCommunication,,setCompactionOptionsFIFO,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
118,AP118,ExcessiveInterLanguageCommunication,,statistics,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
119,AP119,ExcessiveInterLanguageCommunication,,accessHintOnCompactionStart,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
120,AP120,ExcessiveInterLanguageCommunication,,paranoidChecks,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
121,AP121,ExcessiveInterLanguageCommunication,,setName,Transaction,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Transaction.java,,rocksdb,rocksdb-5.18.3,2/28/2019
122,AP122,ExcessiveInterLanguageCommunication,,setLevelZeroSlowdownWritesTrigger,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
123,AP123,ExcessiveInterLanguageCommunication,,setReportBgIoStats,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
