Id_Table,ID,Name,Variable,Method,Class,Package,File,File Name,System,Version,Release
47,CS47,UnusedParameters,state_counts[],UpdateStatusCounts,,rocksdb,rocksdb-5.14.3/util/thread_list_test.cc,thread_list_test.cc,rocksdb,rocksdb-5.14.3,8/26/2018
48,CS48,UnusedParameters,options,HdfsEnv::NewRandomAccessFile,,rocksdb,rocksdb-5.14.3/env/env_hdfs.cc,env_hdfs.cc,rocksdb,rocksdb-5.14.3,8/26/2018
49,CS49,UnusedParameters,options,EnvLibrados::NewSequentialFile,,rocksdb,rocksdb-5.14.3/utilities/env_librados.cc,env_librados.cc,rocksdb,rocksdb-5.14.3,8/26/2018
50,CS50,UnusedParameters,tickerCount,tickerCallback,StatsCallbackMock,org.rocksdb,rocksdb-5.14.3/java/src/test/java/org/rocksdb/StatsCallbackMock.java,StatsCallbackMock.java,rocksdb,rocksdb-5.14.3,8/26/2018
51,CS51,UnusedParameters,limit,findShortestSeparator,NativeComparatorWrapper,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/NativeComparatorWrapper.java,NativeComparatorWrapper.java,rocksdb,rocksdb-5.14.3,8/26/2018
52,CS52,UnusedParameters,columnFamilyId,putBlobIndex,CapturingWriteBatchHandler,org.rocksdb.util,rocksdb-5.14.3/java/src/test/java/org/rocksdb/util/CapturingWriteBatchHandler.java,CapturingWriteBatchHandler.java,rocksdb,rocksdb-5.14.3,8/26/2018
53,CS53,UnusedParameters,beginKey,deleteRange,WriteBatchGetter,org.rocksdb.util,rocksdb-5.14.3/java/src/test/java/org/rocksdb/util/WriteBatchGetter.java,WriteBatchGetter.java,rocksdb,rocksdb-5.14.3,8/26/2018
54,CS54,UnusedParameters,options,HdfsEnv::NewWritableFile,,rocksdb,rocksdb-5.14.3/env/env_hdfs.cc,env_hdfs.cc,rocksdb,rocksdb-5.14.3,8/26/2018
55,CS55,UnusedParameters,xid,markCommit,WriteBatchGetter,org.rocksdb.util,rocksdb-5.14.3/java/src/test/java/org/rocksdb/util/WriteBatchGetter.java,WriteBatchGetter.java,rocksdb,rocksdb-5.14.3,8/26/2018
56,CS56,UnusedParameters,handle,disposeInternal,RocksEnv,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/RocksEnv.java,RocksEnv.java,rocksdb,rocksdb-5.14.3,8/26/2018
57,CS57,UnusedParameters,existing_value,Filter,DummyCompactionFilter,,rocksdb-5.14.3/examples/options_file_example.cc,options_file_example.cc,rocksdb,rocksdb-5.14.3,8/26/2018
58,CS58,UnusedParameters,context,createCompactionFilter,CompactionFilterFactoryTest,org.rocksdb,rocksdb-5.14.3/java/src/test/java/org/rocksdb/CompactionFilterFactoryTest.java,CompactionFilterFactoryTest.java,rocksdb,rocksdb-5.14.3,8/26/2018
59,CS59,UnusedParameters,existing_value,Filter,MyFilter,,rocksdb-5.14.3/examples/compaction_filter_example.cc,compaction_filter_example.cc,rocksdb,rocksdb-5.14.3,8/26/2018
60,CS60,UnusedParameters,nativeParameterHandles,initializeNative,NativeComparatorWrapperTest,org.rocksdb,rocksdb-5.14.3/java/src/test/java/org/rocksdb/NativeComparatorWrapperTest.java,NativeComparatorWrapperTest.java,rocksdb,rocksdb-5.14.3,8/26/2018
61,CS61,UnusedParameters,xid,markEndPrepare,CapturingWriteBatchHandler,org.rocksdb.util,rocksdb-5.14.3/java/src/test/java/org/rocksdb/util/CapturingWriteBatchHandler.java,CapturingWriteBatchHandler.java,rocksdb,rocksdb-5.14.3,8/26/2018
62,CS62,UnusedParameters,xid,markRollback,WriteBatchGetter,org.rocksdb.util,rocksdb-5.14.3/java/src/test/java/org/rocksdb/util/WriteBatchGetter.java,WriteBatchGetter.java,rocksdb,rocksdb-5.14.3,8/26/2018
63,CS63,UnusedParameters,nativeParameterHandles,initializeNative,AbstractTransactionNotifier,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/AbstractTransactionNotifier.java,AbstractTransactionNotifier.java,rocksdb,rocksdb-5.14.3,8/26/2018
64,CS64,UnusedParameters,key,findShortSuccessor,AbstractComparator<T extends AbstractSlice<?>>,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/AbstractComparator.java,AbstractComparator.java,rocksdb,rocksdb-5.14.3,8/26/2018
65,CS65,UnusedParameters,jkey_parts_to_free[],free_key_value_parts,,,rocksdb-5.14.3/java/rocksjni/transaction.cc,transaction.cc,rocksdb,rocksdb-5.14.3,8/26/2018
66,CS66,UnusedParameters,tickerType,tickerCallback,StatsCallbackMock,org.rocksdb,rocksdb-5.14.3/java/src/test/java/org/rocksdb/StatsCallbackMock.java,StatsCallbackMock.java,rocksdb,rocksdb-5.14.3,8/26/2018
67,CS67,UnusedParameters,blob,logData,WriteBatchGetter,org.rocksdb.util,rocksdb-5.14.3/java/src/test/java/org/rocksdb/util/WriteBatchGetter.java,WriteBatchGetter.java,rocksdb,rocksdb-5.14.3,8/26/2018
68,CS68,UnusedParameters,id,getKey,DbBenchmark,org.rocksdb.benchmark,rocksdb-5.14.3/java/benchmark/src/main/java/org/rocksdb/benchmark/DbBenchmark.java,DbBenchmark.java,rocksdb,rocksdb-5.14.3,8/26/2018
69,CS69,UnusedParameters,xid,markCommit,CapturingWriteBatchHandler,org.rocksdb.util,rocksdb-5.14.3/java/src/test/java/org/rocksdb/util/CapturingWriteBatchHandler.java,CapturingWriteBatchHandler.java,rocksdb,rocksdb-5.14.3,8/26/2018
70,CS70,UnusedParameters,endKey,deleteRange,WriteBatchGetter,org.rocksdb.util,rocksdb-5.14.3/java/src/test/java/org/rocksdb/util/WriteBatchGetter.java,WriteBatchGetter.java,rocksdb,rocksdb-5.14.3,8/26/2018
71,CS71,UnusedParameters,len,crc32c_ppc,,,rocksdb-5.14.3/util/crc32c_ppc.c,crc32c_ppc.c,rocksdb,rocksdb-5.14.3,8/26/2018
72,CS72,UnusedParameters,s2,compare,NativeComparatorWrapper,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/NativeComparatorWrapper.java,NativeComparatorWrapper.java,rocksdb,rocksdb-5.14.3,8/26/2018
73,CS73,UnusedParameters,s1,compare,NativeComparatorWrapper,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/NativeComparatorWrapper.java,NativeComparatorWrapper.java,rocksdb,rocksdb-5.14.3,8/26/2018
74,CS74,UnusedParameters,expected_keys,RunTest,CompactionIteratorTest,rocksdb,rocksdb-5.14.3/db/compaction_iterator_test.cc,compaction_iterator_test.cc,rocksdb,rocksdb-5.14.3,8/26/2018
75,CS75,UnusedParameters,nativeParameterHandles,initializeNative,WriteBatch,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/WriteBatch.java,WriteBatch.java,rocksdb,rocksdb-5.14.3,8/26/2018
76,CS76,UnusedParameters,emptyBatch,markNoop,CapturingWriteBatchHandler,org.rocksdb.util,rocksdb-5.14.3/java/src/test/java/org/rocksdb/util/CapturingWriteBatchHandler.java,CapturingWriteBatchHandler.java,rocksdb,rocksdb-5.14.3,8/26/2018
77,CS77,UnusedParameters,description,testFinished,RocksJunitRunner,org.rocksdb.test,rocksdb-5.14.3/java/src/test/java/org/rocksdb/test/RocksJunitRunner.java,RocksJunitRunner.java,rocksdb,rocksdb-5.14.3,8/26/2018
78,CS78,UnusedParameters,xid,markEndPrepare,WriteBatchGetter,org.rocksdb.util,rocksdb-5.14.3/java/src/test/java/org/rocksdb/util/WriteBatchGetter.java,WriteBatchGetter.java,rocksdb,rocksdb-5.14.3,8/26/2018
79,CS79,UnusedParameters,s,InitString,,,rocksdb-5.14.3/utilities/document/json_document.cc,json_document.cc,rocksdb,rocksdb-5.14.3,8/26/2018
80,CS80,UnusedParameters,options,EnvLibrados::NewRandomAccessFile,,rocksdb,rocksdb-5.14.3/utilities/env_librados.cc,env_librados.cc,rocksdb,rocksdb-5.14.3,8/26/2018
81,CS81,UnusedParameters,key,findShortSuccessor,NativeComparatorWrapper,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/NativeComparatorWrapper.java,NativeComparatorWrapper.java,rocksdb,rocksdb-5.14.3,8/26/2018
82,CS82,UnusedParameters,jkey_parts_to_free[],free_key_parts,,,rocksdb-5.14.3/java/rocksjni/transaction.cc,transaction.cc,rocksdb,rocksdb-5.14.3,8/26/2018
83,CS83,UnusedParameters,options,EnvLibrados::NewWritableFile,,rocksdb,rocksdb-5.14.3/utilities/env_librados.cc,env_librados.cc,rocksdb,rocksdb-5.14.3,8/26/2018
84,CS84,UnusedParameters,limit,findShortestSeparator,AbstractComparator<T extends AbstractSlice<?>>,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/AbstractComparator.java,AbstractComparator.java,rocksdb,rocksdb-5.14.3,8/26/2018
85,CS85,UnusedParameters,value,WriteBatchInternal::Put,,rocksdb,rocksdb-5.14.3/db/write_batch.cc,write_batch.cc,rocksdb,rocksdb-5.14.3,8/26/2018
86,CS86,UnusedParameters,scratch,WinMmapReadableFile::Read,,rocksdb,rocksdb-5.14.3/port/win/io_win.cc,io_win.cc,rocksdb,rocksdb-5.14.3,8/26/2018
87,CS87,UnusedParameters,keys[],rocksdb_set_options,,,rocksdb-5.14.3/db/c.cc,c.cc,rocksdb,rocksdb-5.14.3,8/26/2018
88,CS88,UnusedParameters,start,findShortestSeparator,NativeComparatorWrapper,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/NativeComparatorWrapper.java,NativeComparatorWrapper.java,rocksdb,rocksdb-5.14.3,8/26/2018
89,CS89,UnusedParameters,handle,disposeInternal,Snapshot,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/Snapshot.java,Snapshot.java,rocksdb,rocksdb-5.14.3,8/26/2018
90,CS90,UnusedParameters,expected_values,RunTest,CompactionIteratorTest,rocksdb,rocksdb-5.14.3/db/compaction_iterator_test.cc,compaction_iterator_test.cc,rocksdb,rocksdb-5.14.3,8/26/2018
91,CS91,UnusedParameters,emptyBatch,markNoop,WriteBatchGetter,org.rocksdb.util,rocksdb-5.14.3/java/src/test/java/org/rocksdb/util/WriteBatchGetter.java,WriteBatchGetter.java,rocksdb,rocksdb-5.14.3,8/26/2018
92,CS92,UnusedParameters,new_value,Filter,MyFilter,,rocksdb-5.14.3/examples/compaction_filter_example.cc,compaction_filter_example.cc,rocksdb,rocksdb-5.14.3,8/26/2018
93,CS93,UnusedParameters,nativeParameterHandles,initializeNative,AbstractCompactionFilterFactory<T extends AbstractCompactionFilter<?>>,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/AbstractCompactionFilterFactory.java,AbstractCompactionFilterFactory.java,rocksdb,rocksdb-5.14.3,8/26/2018
94,CS94,UnusedParameters,args,main,TransactionSample,,rocksdb-5.14.3/java/samples/src/main/java/TransactionSample.java,TransactionSample.java,rocksdb,rocksdb-5.14.3,8/26/2018
95,CS95,UnusedParameters,true_data,GenerateAndAddExternalFile,ExternalSSTFileTest,rocksdb,rocksdb-5.14.3/db/external_sst_file_test.cc,external_sst_file_test.cc,rocksdb,rocksdb-5.14.3,8/26/2018
96,CS96,UnusedParameters,description,testIgnored,RocksJunitRunner,org.rocksdb.test,rocksdb-5.14.3/java/src/test/java/org/rocksdb/test/RocksJunitRunner.java,RocksJunitRunner.java,rocksdb,rocksdb-5.14.3,8/26/2018
97,CS97,UnusedParameters,value,WriteBatchInternal::Merge,,rocksdb,rocksdb-5.14.3/db/write_batch.cc,write_batch.cc,rocksdb,rocksdb-5.14.3,8/26/2018
98,CS98,UnusedParameters,options,EnvLibrados::ReuseWritableFile,,rocksdb,rocksdb-5.14.3/utilities/env_librados.cc,env_librados.cc,rocksdb,rocksdb-5.14.3,8/26/2018
99,CS99,UnusedParameters,xid,markRollback,CapturingWriteBatchHandler,org.rocksdb.util,rocksdb-5.14.3/java/src/test/java/org/rocksdb/util/CapturingWriteBatchHandler.java,CapturingWriteBatchHandler.java,rocksdb,rocksdb-5.14.3,8/26/2018
100,CS100,UnusedParameters,histType,histogramCallback,StatsCallbackMock,org.rocksdb,rocksdb-5.14.3/java/src/test/java/org/rocksdb/StatsCallbackMock.java,StatsCallbackMock.java,rocksdb,rocksdb-5.14.3,8/26/2018
101,CS101,UnusedParameters,description,testRunStarted,RocksJunitRunner,org.rocksdb.test,rocksdb-5.14.3/java/src/test/java/org/rocksdb/test/RocksJunitRunner.java,RocksJunitRunner.java,rocksdb,rocksdb-5.14.3,8/26/2018
102,CS102,NotSecuringLibraries,"path + ""/"" +",loadLibrary,RocksDB,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.14.3,8/26/2018
103,CS103,NotSecuringLibraries,sharedLibraryName,loadLibrary,NativeLibraryLoader,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/NativeLibraryLoader.java,NativeLibraryLoader.java,rocksdb,rocksdb-5.14.3,8/26/2018
104,CS104,NotSecuringLibraries,jniLibraryName,loadLibrary,NativeLibraryLoader,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/NativeLibraryLoader.java,NativeLibraryLoader.java,rocksdb,rocksdb-5.14.3,8/26/2018
105,CS105,NotSecuringLibraries,rocksdbjni,loadLibrary,RocksDB,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.14.3,8/26/2018
106,CS106,NotSecuringLibraries,compressionType.getLibraryName(),loadLibrary,RocksDB,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.14.3,8/26/2018
107,CS107,NotSecuringLibraries,"path + ""/"" + Environment.getSharedLibraryFileName(",loadLibrary,RocksDB,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.14.3,8/26/2018
108,CS108,NotSecuringLibraries,loadLibraryFromJarToTemp(tmpDir).getAbsolutePath(),loadLibraryFromJar,NativeLibraryLoader,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/NativeLibraryLoader.java,NativeLibraryLoader.java,rocksdb,rocksdb-5.14.3,8/26/2018
109,CS109,NotSecuringLibraries,tmpDir,loadLibraryFromJar,NativeLibraryLoader,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/NativeLibraryLoader.java,NativeLibraryLoader.java,rocksdb,rocksdb-5.14.3,8/26/2018
110,CS110,NotSecuringLibraries,compressionType.getLibraryName(),,DbBenchmark,org.rocksdb.benchmark,rocksdb-5.14.3/java/benchmark/src/main/java/org/rocksdb/benchmark/DbBenchmark.java,DbBenchmark.java,rocksdb,rocksdb-5.14.3,8/26/2018
111,AP111,ExcessiveInterLanguageCommunication,,arenaBlockSize,Options,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.14.3,8/26/2018
112,AP112,ExcessiveInterLanguageCommunication,,maxLogFileSize,DBOptions,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.14.3,8/26/2018
113,AP113,ExcessiveInterLanguageCommunication,,setArenaBlockSize,Options,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.14.3,8/26/2018
114,AP114,ExcessiveInterLanguageCommunication,,setBytesPerSync,EnvOptions,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/EnvOptions.java,,rocksdb,rocksdb-5.14.3,8/26/2018
115,AP115,ExcessiveInterLanguageCommunication,,setParanoidChecks,Options,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.14.3,8/26/2018
116,AP116,ExcessiveInterLanguageCommunication,,multiGet,RocksDB,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/RocksDB.java,,rocksdb,rocksdb-5.14.3,8/26/2018
117,AP117,ExcessiveInterLanguageCommunication,,setCompactionOptionsFIFO,ColumnFamilyOptions,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.14.3,8/26/2018
118,AP118,ExcessiveInterLanguageCommunication,,statistics,DBOptions,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.14.3,8/26/2018
119,AP119,ExcessiveInterLanguageCommunication,,accessHintOnCompactionStart,DBOptions,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.14.3,8/26/2018
120,AP120,ExcessiveInterLanguageCommunication,,paranoidChecks,Options,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.14.3,8/26/2018
121,AP121,ExcessiveInterLanguageCommunication,,setName,Transaction,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/Transaction.java,,rocksdb,rocksdb-5.14.3,8/26/2018
122,AP122,ExcessiveInterLanguageCommunication,,setLevelZeroSlowdownWritesTrigger,Options,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.14.3,8/26/2018
123,AP123,ExcessiveInterLanguageCommunication,,setReportBgIoStats,Options,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.14.3,8/26/2018
124,AP124,ExcessiveInterLanguageCommunication,,getName,Transaction,org.rocksdb,rocksdb-5.14.3/java/src/main/java/org/rocksdb/Transaction.java,,rocksdb,rocksdb-5.14.3,8/26/2018
