Id_Table,ID,Name,Variable,Method,Class,Package,File Path,File Name,System,Version,Release
11,CS11,UnusedDeclaration,,strtok,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
12,CS12,UnusedDeclaration,,data,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.5.1-1,9/5/2019
13,CS13,UnusedDeclaration,,bufferCallback,BufferTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/BufferTest.java,BufferTest.java,javacpp,javacpp-1.5.1-1,9/5/2019
14,CS14,UnusedDeclaration,,testStdVectorByVal,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.5.1-1,9/5/2019
15,CS15,UnusedDeclaration,,memset,Pointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
16,CS16,UnusedDeclaration,,strncmp,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
17,CS17,UnusedDeclaration,,memcpy,Pointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
18,CS18,UnusedDeclaration,,putBool,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
19,CS19,UnusedDeclaration,,addressof,Loader,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Loader.java,Loader.java,javacpp,javacpp-1.5.1-1,9/5/2019
20,CS20,UnusedDeclaration,,getBool,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
21,CS21,UnusedDeclaration,,testStdVectorByPtr,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.5.1-1,9/5/2019
22,CS22,UnusedDeclaration,,getJavaVM,Loader,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Loader.java,Loader.java,javacpp,javacpp-1.5.1-1,9/5/2019
23,CS23,UnusedDeclaration,,testStdVectorByRef,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.5.1-1,9/5/2019
24,CS24,UnusedDeclaration,,strcpy,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
25,CS25,UnusedDeclaration,,totalProcessors,Loader,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Loader.java,Loader.java,javacpp,javacpp-1.5.1-1,9/5/2019
26,CS26,UnusedDeclaration,,physicalBytes,Pointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
27,CS27,UnusedDeclaration,,getPointer,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
28,CS28,UnusedDeclaration,,realloc,Pointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
29,CS29,UnusedDeclaration,,asDirectBuffer,Pointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
30,CS30,UnusedDeclaration,,storeUniqueData,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.5.1-1,9/5/2019
31,CS31,UnusedDeclaration,,getChar,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
32,CS32,UnusedDeclaration,,strncpy,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
33,CS33,UnusedDeclaration,,fetchUniqueData,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.5.1-1,9/5/2019
34,CS34,UnusedDeclaration,,strcspn,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
35,CS35,UnusedDeclaration,,strcat,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
36,CS36,UnusedDeclaration,,strpbrk,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
37,CS37,UnusedDeclaration,,allocate,Pointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
38,CS38,UnusedDeclaration,,putPointer,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
39,CS39,UnusedDeclaration,,allocateArray,SizeTPointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/SizeTPointer.java,SizeTPointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
40,CS40,UnusedDeclaration,,free,Pointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
41,CS41,UnusedDeclaration,,strchr,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
42,CS42,UnusedDeclaration,,strspn,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
43,CS43,UnusedDeclaration,,strstr,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
44,CS44,UnusedDeclaration,,strcmp,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
45,CS45,UnusedDeclaration,,testStdVectorConstPointer,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.5.1-1,9/5/2019
46,CS46,UnusedDeclaration,,calloc,Pointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
47,CS47,UnusedDeclaration,,testStdString,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.5.1-1,9/5/2019
48,CS48,UnusedDeclaration,,totalChips,Loader,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Loader.java,Loader.java,javacpp,javacpp-1.5.1-1,9/5/2019
49,CS49,UnusedDeclaration,,destructorCount,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.5.1-1,9/5/2019
50,CS50,UnusedDeclaration,,memmove,Pointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
51,CS51,UnusedDeclaration,,strerror,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
52,CS52,UnusedDeclaration,,strrchr,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
53,CS53,UnusedDeclaration,,constructorCount,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.5.1-1,9/5/2019
54,CS54,UnusedDeclaration,,malloc,Pointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
55,CS55,UnusedDeclaration,,get,SizeTPointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/SizeTPointer.java,SizeTPointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
56,CS56,UnusedDeclaration,,strlen,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
57,CS57,UnusedDeclaration,,call,PointerTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/PointerTest.java,PointerTest.java,javacpp,javacpp-1.5.1-1,9/5/2019
58,CS58,UnusedDeclaration,,strcoll,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
59,CS59,UnusedDeclaration,,strxfrm,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
60,CS60,UnusedDeclaration,,deallocate,Pointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
61,CS61,UnusedDeclaration,,testStdWString,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.5.1-1,9/5/2019
62,CS62,UnusedDeclaration,,createSharedData,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.5.1-1,9/5/2019
63,CS63,UnusedDeclaration,,memchr,Pointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
64,CS64,UnusedDeclaration,,memcmp,Pointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.5.1-1,9/5/2019
65,CS65,UnusedDeclaration,,loadGlobal,Loader,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Loader.java,Loader.java,javacpp,javacpp-1.5.1-1,9/5/2019
66,CS66,UnusedParameters,properties,init,BuilderTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/BuilderTest.java,BuilderTest.java,javacpp,javacpp-1.5.1-1,9/5/2019
67,CS67,NotSecuringLibraries,libname,loadLibrary,Loader,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Loader.java,Loader.java,javacpp,javacpp-1.5.1-1,9/5/2019
68,CS68,NotSecuringLibraries,filename2,loadLibrary,Loader,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Loader.java,Loader.java,javacpp,javacpp-1.5.1-1,9/5/2019
69,AP69,ExcessiveInterLanguageCommunication,,trimMemory,Pointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Pointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
70,AP70,ExcessiveInterLanguageCommunication,,put,SizeTPointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/SizeTPointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
71,AP71,ExcessiveInterLanguageCommunication,,putChar,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
72,AP72,ExcessiveInterLanguageCommunication,,get,PointerPointer<P extends Pointer>,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/PointerPointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
73,AP73,ExcessiveInterLanguageCommunication,,getLong,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
74,AP74,ExcessiveInterLanguageCommunication,,allocateArray,LongPointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/LongPointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
75,AP75,ExcessiveInterLanguageCommunication,,fetchSharedData,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
76,AP76,ExcessiveInterLanguageCommunication,,getInt,BufferTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/BufferTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
77,AP77,ExcessiveInterLanguageCommunication,,createUniqueData,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
78,AP78,ExcessiveInterLanguageCommunication,,storeSharedData,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
79,AP79,ExcessiveInterLanguageCommunication,,put,FloatPointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/FloatPointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
80,AP80,ExcessiveInterLanguageCommunication,,data,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
81,AP81,ExcessiveInterLanguageCommunication,,put,BooleanPointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BooleanPointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
82,AP82,ExcessiveInterLanguageCommunication,,put,ShortPointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/ShortPointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
83,AP83,ExcessiveInterLanguageCommunication,,bufferCallback,BufferTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/BufferTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
84,AP84,ExcessiveInterLanguageCommunication,,put,IntPointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/IntPointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
85,AP85,ExcessiveInterLanguageCommunication,,testStdVectorByVal,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
86,AP86,ExcessiveInterLanguageCommunication,,put,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
87,AP87,ExcessiveInterLanguageCommunication,,putBool,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
88,AP88,ExcessiveInterLanguageCommunication,,put,DoublePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/DoublePointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
89,AP89,ExcessiveInterLanguageCommunication,,getBool,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
90,AP90,ExcessiveInterLanguageCommunication,,put,PointerPointer<P extends Pointer>,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/PointerPointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
91,AP91,ExcessiveInterLanguageCommunication,,testStdVectorByPtr,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
92,AP92,ExcessiveInterLanguageCommunication,,getFloat,BufferTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/BufferTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
93,AP93,ExcessiveInterLanguageCommunication,,allocateArray,PointerPointer<P extends Pointer>,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/PointerPointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
94,AP94,ExcessiveInterLanguageCommunication,,testStdVectorByRef,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
95,AP95,ExcessiveInterLanguageCommunication,,getInt,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
96,AP96,ExcessiveInterLanguageCommunication,,putFloat,BufferTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/BufferTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
97,AP97,ExcessiveInterLanguageCommunication,,getDouble,BufferTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/BufferTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
98,AP98,ExcessiveInterLanguageCommunication,,testShortString,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
99,AP99,ExcessiveInterLanguageCommunication,,putDouble,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
100,AP100,ExcessiveInterLanguageCommunication,,physicalBytes,Pointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/Pointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
101,AP101,ExcessiveInterLanguageCommunication,,getPointer,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
102,AP102,ExcessiveInterLanguageCommunication,,storeUniqueData,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
103,AP103,ExcessiveInterLanguageCommunication,,testCharString,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
104,AP104,ExcessiveInterLanguageCommunication,,getChar,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
105,AP105,ExcessiveInterLanguageCommunication,,allocateArray,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
106,AP106,ExcessiveInterLanguageCommunication,,fetchUniqueData,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
107,AP107,ExcessiveInterLanguageCommunication,,put,CharPointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/CharPointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
108,AP108,ExcessiveInterLanguageCommunication,,putFloat,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
109,AP109,ExcessiveInterLanguageCommunication,,putPointer,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
110,AP110,ExcessiveInterLanguageCommunication,,put,LongPointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/LongPointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
111,AP111,ExcessiveInterLanguageCommunication,,getFloat,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
112,AP112,ExcessiveInterLanguageCommunication,,putLong,BufferTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/BufferTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
113,AP113,ExcessiveInterLanguageCommunication,,putDouble,BufferTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/BufferTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
114,AP114,ExcessiveInterLanguageCommunication,,put,CLongPointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/CLongPointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
115,AP115,ExcessiveInterLanguageCommunication,,allocateArray,IntPointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/IntPointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
116,AP116,ExcessiveInterLanguageCommunication,,getDouble,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
117,AP117,ExcessiveInterLanguageCommunication,,allocateArray,FloatPointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/FloatPointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
118,AP118,ExcessiveInterLanguageCommunication,,get,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
119,AP119,ExcessiveInterLanguageCommunication,,putInt,BytePointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/BytePointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
120,AP120,ExcessiveInterLanguageCommunication,,testStdVectorConstPointer,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
121,AP121,ExcessiveInterLanguageCommunication,,allocateArray,CharPointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/CharPointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
122,AP122,ExcessiveInterLanguageCommunication,,put,PointerTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/PointerTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
123,AP123,ExcessiveInterLanguageCommunication,,testStdString,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
124,AP124,ExcessiveInterLanguageCommunication,,allocate,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
125,AP125,ExcessiveInterLanguageCommunication,,destructorCount,AdapterTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/AdapterTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
126,AP126,ExcessiveInterLanguageCommunication,,getShort,BufferTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/BufferTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
127,AP127,ExcessiveInterLanguageCommunication,,get,CharPointer,org.bytedeco.javacpp,javacpp-master/src/main/java/org/bytedeco/javacpp/CharPointer.java,,javacpp,javacpp-1.5.1-1,9/5/2019
128,AP128,ExcessiveInterLanguageCommunication,,putByte,BufferTest,org.bytedeco.javacpp,javacpp-master/src/test/java/org/bytedeco/javacpp/BufferTest.java,,javacpp,javacpp-1.5.1-1,9/5/2019
