Id_Table,ID,Name,Variable,Method,Class,Package,File Path,File Name,System,Version,Release
11,CS11,NotHandlingExceptions,get,java_lang_List_get,,,realm-java-1.2.0/realm/realm-jni/src/java_lang_List_Util.cpp,java_lang_List_Util.cpp,Realm,realm-java-1.2.0,08/19/2016
12,CS12,NotHandlingExceptions,classStr,GetClass,,,realm-java-1.2.0/realm/realm-jni/src/util.cpp,util.cpp,Realm,realm-java-1.2.0,08/19/2016
13,CS13,NotHandlingExceptions,io/realm/internal/OutOfMemoryError,ThrowException,,,realm-java-1.2.0/realm/realm-jni/src/util.cpp,util.cpp,Realm,realm-java-1.2.0,08/19/2016
14,CS14,NotHandlingExceptions,java/lang/IllegalArgumentException,ThrowException,,,realm-java-1.2.0/realm/realm-jni/src/util.cpp,util.cpp,Realm,realm-java-1.2.0,08/19/2016
15,CS15,NotHandlingExceptions,java/lang/IllegalStateException,ThrowException,,,realm-java-1.2.0/realm/realm-jni/src/util.cpp,util.cpp,Realm,realm-java-1.2.0,08/19/2016
16,CS16,NotHandlingExceptions,java/lang/ClassNotFoundException,ThrowException,,,realm-java-1.2.0/realm/realm-jni/src/util.cpp,util.cpp,Realm,realm-java-1.2.0,08/19/2016
17,CS17,NotHandlingExceptions,<init>,JNI_OnLoad,,,realm-java-1.2.0/realm/realm-jni/src/io_realm_internal_Util.cpp,io_realm_internal_Util.cpp,Realm,realm-java-1.2.0,08/19/2016
18,CS18,NotHandlingExceptions,io/realm/exceptions/RealmError,ThrowException,,,realm-java-1.2.0/realm/realm-jni/src/util.cpp,util.cpp,Realm,realm-java-1.2.0,08/19/2016
19,CS19,LocalReferencesAbuse,column_order_array,Java_io_realm_internal_TableQuery_nativeBatchUpdateQueries,,,realm-java-1.2.0/realm/realm-jni/src/io_realm_internal_TableQuery.cpp,io_realm_internal_TableQuery.cpp,Realm,realm-java-1.2.0,08/19/2016
20,CS20,LocalReferencesAbuse,query_param_array,Java_io_realm_internal_TableQuery_nativeBatchUpdateQueries,,,realm-java-1.2.0/realm/realm-jni/src/io_realm_internal_TableQuery.cpp,io_realm_internal_TableQuery.cpp,Realm,realm-java-1.2.0,08/19/2016
21,CS21,LocalReferencesAbuse,column_indices_array,Java_io_realm_internal_TableQuery_nativeBatchUpdateQueries,,,realm-java-1.2.0/realm/realm-jni/src/io_realm_internal_TableQuery.cpp,io_realm_internal_TableQuery.cpp,Realm,realm-java-1.2.0,08/19/2016
22,CS22,UnusedDeclaration,,nativeFindAllTimestamp,Table,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Table.java,Table.java,Realm,realm-java-1.2.0,08/19/2016
23,CS23,UnusedDeclaration,,nativeLess,TableQuery,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableQuery.java,TableQuery.java,Realm,realm-java-1.2.0,08/19/2016
24,CS24,UnusedDeclaration,,nativeFindAllDate,TableView,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableView.java,TableView.java,Realm,realm-java-1.2.0,08/19/2016
25,CS25,UnusedDeclaration,,nativeFindFirstDate,TableView,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableView.java,TableView.java,Realm,realm-java-1.2.0,08/19/2016
26,CS26,UnusedDeclaration,,nativeBetween,TableQuery,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableQuery.java,TableQuery.java,Realm,realm-java-1.2.0,08/19/2016
27,CS27,UnusedDeclaration,,nativeGreaterEqual,TableQuery,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableQuery.java,TableQuery.java,Realm,realm-java-1.2.0,08/19/2016
28,CS28,UnusedDeclaration,,nativeEqual,TableQuery,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableQuery.java,TableQuery.java,Realm,realm-java-1.2.0,08/19/2016
29,CS29,UnusedDeclaration,,nativeSync,TableView,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableView.java,TableView.java,Realm,realm-java-1.2.0,08/19/2016
30,CS30,UnusedDeclaration,,nativeLessEqual,TableQuery,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableQuery.java,TableQuery.java,Realm,realm-java-1.2.0,08/19/2016
31,CS31,UnusedDeclaration,,nativeNotEqual,TableQuery,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableQuery.java,TableQuery.java,Realm,realm-java-1.2.0,08/19/2016
32,CS32,UnusedDeclaration,,nativeGreater,TableQuery,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableQuery.java,TableQuery.java,Realm,realm-java-1.2.0,08/19/2016
33,CS33,UnusedImplementation,,createNativeTableView,TableView,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableView.java,TableView.java,Realm,realm-java-1.2.0,08/19/2016
34,CS34,UnusedImplementation,,nativeIsRootTable,Table,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Table.java,Table.java,Realm,realm-java-1.2.0,08/19/2016
35,CS35,UnusedParameters,columnIndex,getLinkList,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
36,CS36,UnusedParameters,value,setDouble,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
37,CS37,UnusedParameters,ignoreEncodingErrors,getCharContent,TestRealmObjectFileObject,io.realm.processor,realm-java-1.2.0/realm/realm-annotations-processor/src/test/java/io/realm/processor/TestRealmObjectFileObject.java,TestRealmObjectFileObject.java,Realm,realm-java-1.2.0,08/19/2016
38,CS38,UnusedParameters,fragmentTransaction,onTabUnselected,ThreadExampleActivity,io.realm.examples.threads,realm-java-1.2.0/examples/threadExample/src/main/java/io/realm/examples/threads/ThreadExampleActivity.java,ThreadExampleActivity.java,Realm,realm-java-1.2.0,08/19/2016
39,CS39,UnusedParameters,id,onItemClick,GridViewExampleActivity,io.realm.examples.realmgridview,realm-java-1.2.0/examples/gridViewExample/src/main/java/io/realm/examples/realmgridview/GridViewExampleActivity.java,GridViewExampleActivity.java,Realm,realm-java-1.2.0,08/19/2016
40,CS40,UnusedParameters,query,from,RealmObservableFactory,io.realm.rx,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/rx/RealmObservableFactory.java,RealmObservableFactory.java,Realm,realm-java-1.2.0,08/19/2016
41,CS41,UnusedParameters,collection,retainAll,RealmResults<E extends RealmModel>,io.realm,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/RealmResults.java,RealmResults.java,Realm,realm-java-1.2.0,08/19/2016
42,CS42,UnusedParameters,nativeReplicationPtr,findAllMultiSortedWithHandover,TableQuery,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableQuery.java,TableQuery.java,Realm,realm-java-1.2.0,08/19/2016
43,CS43,UnusedParameters,columnIndex,setDate,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
44,CS44,UnusedParameters,componentName,onServiceConnected,RealmInterprocessTest,io.realm,realm-java-1.2.0/realm/realm-library/src/androidTest/java/io/realm/RealmInterprocessTest.java,RealmInterprocessTest.java,Realm,realm-java-1.2.0,08/19/2016
45,CS45,UnusedParameters,e,onError,Realm,io.realm,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/Realm.java,Realm.java,Realm,realm-java-1.2.0,08/19/2016
46,CS46,UnusedParameters,columnIndex,setBinaryByteArray,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
47,CS47,UnusedParameters,columnIndex,getDate,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
48,CS48,UnusedParameters,columnIndex,lowerBoundLong,TableView,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableView.java,TableView.java,Realm,realm-java-1.2.0,08/19/2016
49,CS49,UnusedParameters,columnIndex,getBinaryByteArray,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
50,CS50,UnusedParameters,index,add,RealmResults<E extends RealmModel>,io.realm,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/RealmResults.java,RealmResults.java,Realm,realm-java-1.2.0,08/19/2016
51,CS51,UnusedParameters,value,setBoolean,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
52,CS52,UnusedParameters,columnIndex,setNull,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
53,CS53,UnusedParameters,columnIndex,isNull,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
54,CS54,UnusedParameters,object,remove,RealmResults<E extends RealmModel>,io.realm,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/RealmResults.java,RealmResults.java,Realm,realm-java-1.2.0,08/19/2016
55,CS55,UnusedParameters,value,setLong,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
56,CS56,UnusedParameters,flags,onStartCommand,RemoteProcessService,io.realm.services,realm-java-1.2.0/realm/realm-library/src/androidTest/java/io/realm/services/RemoteProcessService.java,RemoteProcessService.java,Realm,realm-java-1.2.0,08/19/2016
57,CS57,UnusedParameters,fieldName,hasColumn,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
58,CS58,UnusedParameters,columnIndex,setFloat,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
59,CS59,UnusedParameters,value,setFloat,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
60,CS60,UnusedParameters,collection,removeAll,RealmResults<E extends RealmModel>,io.realm,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/RealmResults.java,RealmResults.java,Realm,realm-java-1.2.0,08/19/2016
61,CS61,UnusedParameters,columnIndex,getString,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
62,CS62,UnusedParameters,what,onInterceptInMessage,HandlerProxy,io.realm,realm-java-1.2.0/realm/realm-library/src/androidTest/java/io/realm/HandlerProxy.java,HandlerProxy.java,Realm,realm-java-1.2.0,08/19/2016
63,CS63,UnusedParameters,oldVersion,migrate,RealmConfigurationTests,io.realm,realm-java-1.2.0/realm/realm-library/src/androidTest/java/io/realm/RealmConfigurationTests.java,RealmConfigurationTests.java,Realm,realm-java-1.2.0,08/19/2016
64,CS64,UnusedParameters,savedInstanceState,onCreateView,ThreadFragment,io.realm.examples.threads,realm-java-1.2.0/examples/threadExample/src/main/java/io/realm/examples/threads/ThreadFragment.java,ThreadFragment.java,Realm,realm-java-1.2.0,08/19/2016
65,CS65,UnusedParameters,columnIndex,setBoolean,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
66,CS66,UnusedParameters,newVersion,migrate,RealmConfigurationTests,io.realm,realm-java-1.2.0/realm/realm-library/src/androidTest/java/io/realm/RealmConfigurationTests.java,RealmConfigurationTests.java,Realm,realm-java-1.2.0,08/19/2016
67,CS67,UnusedParameters,columnIndex,getLong,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
68,CS68,UnusedParameters,columnIndex,setLong,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
69,CS69,UnusedParameters,realm,migrate,RealmConfigurationTests,io.realm,realm-java-1.2.0/realm/realm-library/src/androidTest/java/io/realm/RealmConfigurationTests.java,RealmConfigurationTests.java,Realm,realm-java-1.2.0,08/19/2016
70,CS70,UnusedParameters,result,onChange,AsyncQueryFragment,io.realm.examples.threads,realm-java-1.2.0/examples/threadExample/src/main/java/io/realm/examples/threads/AsyncQueryFragment.java,AsyncQueryFragment.java,Realm,realm-java-1.2.0,08/19/2016
71,CS71,UnusedParameters,list,from,RealmObservableFactory,io.realm.rx,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/rx/RealmObservableFactory.java,RealmObservableFactory.java,Realm,realm-java-1.2.0,08/19/2016
72,CS72,UnusedParameters,columnIndex,getColumnName,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
73,CS73,UnusedParameters,columnIndex,getColumnType,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
74,CS74,UnusedParameters,value,lowerBoundLong,TableView,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableView.java,TableView.java,Realm,realm-java-1.2.0,08/19/2016
75,CS75,UnusedParameters,columnIndex,getLink,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
76,CS76,UnusedParameters,columnIndex,setString,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
77,CS77,UnusedParameters,columnIndex,getFloat,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
78,CS78,UnusedParameters,nativeReplicationPtr,findAllSortedWithHandover,TableQuery,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableQuery.java,TableQuery.java,Realm,realm-java-1.2.0,08/19/2016
79,CS79,UnusedParameters,tab,onTabReselected,ThreadExampleActivity,io.realm.examples.threads,realm-java-1.2.0/examples/threadExample/src/main/java/io/realm/examples/threads/ThreadExampleActivity.java,ThreadExampleActivity.java,Realm,realm-java-1.2.0,08/19/2016
80,CS80,UnusedParameters,columnIndex,setBoolean,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
81,CS81,UnusedParameters,columnIndex,setString,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
82,CS82,UnusedParameters,value,count,TableView,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableView.java,TableView.java,Realm,realm-java-1.2.0,08/19/2016
83,CS83,UnusedParameters,fieldName,emitStreamTypeConversion,RealmJsonTypeHelper,io.realm.processor,realm-java-1.2.0/realm/realm-annotations-processor/src/main/java/io/realm/processor/RealmJsonTypeHelper.java,RealmJsonTypeHelper.java,Realm,realm-java-1.2.0,08/19/2016
84,CS84,UnusedParameters,value,containsValue,RealmObjectSchema,io.realm,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/RealmObjectSchema.java,RealmObjectSchema.java,Realm,realm-java-1.2.0,08/19/2016
85,CS85,UnusedParameters,columnIndex,getString,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
86,CS86,UnusedParameters,date,setDate,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
87,CS87,UnusedParameters,columnIndex,getFloat,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
88,CS88,UnusedParameters,data,setBinaryByteArray,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
89,CS89,UnusedParameters,date,findFirstDate,TableView,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableView.java,TableView.java,Realm,realm-java-1.2.0,08/19/2016
90,CS90,UnusedParameters,fieldName,emitGetObjectWithPrimaryKeyValue,RealmJsonTypeHelper,io.realm.processor,realm-java-1.2.0/realm/realm-annotations-processor/src/main/java/io/realm/processor/RealmJsonTypeHelper.java,RealmJsonTypeHelper.java,Realm,realm-java-1.2.0,08/19/2016
91,CS91,UnusedParameters,savedInstanceState,onCreateView,AsyncTaskFragment,io.realm.examples.threads,realm-java-1.2.0/examples/threadExample/src/main/java/io/realm/examples/threads/AsyncTaskFragment.java,AsyncTaskFragment.java,Realm,realm-java-1.2.0,08/19/2016
92,CS92,UnusedParameters,value,setString,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
93,CS93,UnusedParameters,value,setLink,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
94,CS94,UnusedParameters,columnIndex,count,TableView,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableView.java,TableView.java,Realm,realm-java-1.2.0,08/19/2016
95,CS95,UnusedParameters,element,add,RealmResults<E extends RealmModel>,io.realm,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/RealmResults.java,RealmResults.java,Realm,realm-java-1.2.0,08/19/2016
96,CS96,UnusedParameters,value,setString,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
97,CS97,UnusedParameters,parent,onItemClick,GridViewExampleActivity,io.realm.examples.realmgridview,realm-java-1.2.0/examples/gridViewExample/src/main/java/io/realm/examples/realmgridview/GridViewExampleActivity.java,GridViewExampleActivity.java,Realm,realm-java-1.2.0,08/19/2016
98,CS98,UnusedParameters,value,setLink,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
99,CS99,UnusedParameters,date,setDate,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
100,CS100,UnusedParameters,data,setBinaryByteArray,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
101,CS101,UnusedParameters,writer,emitGetObjectWithPrimaryKeyValue,RealmJsonTypeHelper,io.realm.processor,realm-java-1.2.0/realm/realm-annotations-processor/src/main/java/io/realm/processor/RealmJsonTypeHelper.java,RealmJsonTypeHelper.java,Realm,realm-java-1.2.0,08/19/2016
102,CS102,UnusedParameters,columnIndex,setLink,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
103,CS103,UnusedParameters,columnIndex,setLink,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
104,CS104,UnusedParameters,columnIndex,isNullLink,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
105,CS105,UnusedParameters,columnIndex,isNullLink,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
106,CS106,UnusedParameters,processingEnv,generate,ModuleMetaData,io.realm.processor,realm-java-1.2.0/realm/realm-annotations-processor/src/main/java/io/realm/processor/ModuleMetaData.java,ModuleMetaData.java,Realm,realm-java-1.2.0,08/19/2016
107,CS107,UnusedParameters,columnIndex,getLink,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
108,CS108,UnusedParameters,value,put,RealmObjectSchema,io.realm,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/RealmObjectSchema.java,RealmObjectSchema.java,Realm,realm-java-1.2.0,08/19/2016
109,CS109,UnusedParameters,value,setDouble,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
110,CS110,UnusedParameters,fieldType,emitStreamTypeConversion,RealmJsonTypeHelper,io.realm.processor,realm-java-1.2.0/realm/realm-annotations-processor/src/main/java/io/realm/processor/RealmJsonTypeHelper.java,RealmJsonTypeHelper.java,Realm,realm-java-1.2.0,08/19/2016
111,CS111,UnusedParameters,columnIndex,getLong,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
112,CS112,UnusedParameters,nativeReplicationPtr,findAllWithHandover,TableQuery,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableQuery.java,TableQuery.java,Realm,realm-java-1.2.0,08/19/2016
113,CS113,UnusedParameters,columnIndex,getLinkList,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
114,CS114,UnusedParameters,fragmentTransaction,onTabSelected,ThreadExampleActivity,io.realm.examples.threads,realm-java-1.2.0/examples/threadExample/src/main/java/io/realm/examples/threads/ThreadExampleActivity.java,ThreadExampleActivity.java,Realm,realm-java-1.2.0,08/19/2016
115,CS115,UnusedParameters,ctxt,deserialize,RealmListNYTimesMultimediumDeserializer,io.realm.examples.newsreader.model.network,realm-java-1.2.0/examples/newsreaderExample/src/main/java/io/realm/examples/newsreader/model/network/RealmListNYTimesMultimediumDeserializer.java,RealmListNYTimesMultimediumDeserializer.java,Realm,realm-java-1.2.0,08/19/2016
116,CS116,UnusedParameters,columnIndex,getDate,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
117,CS117,UnusedParameters,columnIndex,nullifyLink,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
118,CS118,UnusedParameters,columnIndex,setDate,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
119,CS119,UnusedParameters,columnIndex,setBinaryByteArray,Row,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/Row.java,Row.java,Realm,realm-java-1.2.0,08/19/2016
120,CS120,UnusedParameters,intent,onBind,RemoteProcessService,io.realm.services,realm-java-1.2.0/realm/realm-library/src/androidTest/java/io/realm/services/RemoteProcessService.java,RemoteProcessService.java,Realm,realm-java-1.2.0,08/19/2016
121,CS121,UnusedParameters,params,doInBackground,AsyncTaskFragment,io.realm.examples.threads,realm-java-1.2.0/examples/threadExample/src/main/java/io/realm/examples/threads/AsyncTaskFragment.java,AsyncTaskFragment.java,Realm,realm-java-1.2.0,08/19/2016
122,CS122,UnusedParameters,key,remove,RealmObjectSchema,io.realm,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/RealmObjectSchema.java,RealmObjectSchema.java,Realm,realm-java-1.2.0,08/19/2016
123,CS123,UnusedParameters,columnIndex,findFirstDate,TableView,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/TableView.java,TableView.java,Realm,realm-java-1.2.0,08/19/2016
124,CS124,UnusedParameters,columnName,getColumnIndex,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
125,CS125,UnusedParameters,columnIndex,setFloat,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
126,CS126,UnusedParameters,columnIndex,setNull,,io.realm.internal,realm-java-1.2.0/realm/realm-library/src/main/java/io/realm/internal/InvalidRow.java,InvalidRow.java,Realm,realm-java-1.2.0,08/19/2016
